@relation R_data_frame

@attribute COLORC {DOJI,DOWN,UP}
@attribute MTREND_130 {DOWN,UP}
@attribute MTREND_20 {DOWN,UP}
@attribute D numeric
@attribute TH numeric
@attribute TM numeric
@attribute TYPEWIN_5M string
@attribute WINCALL_5M numeric
@attribute TYPEWIN_15M string
@attribute WINCALL_15M numeric

@data
UP,DOWN,DOWN,10,17,15,WINCALL,1,WINPUT,0
DOWN,DOWN,DOWN,10,17,16,WINPUT,0,WINPUT,0
DOWN,DOWN,DOWN,10,17,17,WINCALL,1,TIE,0
UP,DOWN,DOWN,10,17,18,WINCALL,1,WINCALL,1
DOWN,DOWN,DOWN,10,17,19,WINCALL,1,WINCALL,1
UP,DOWN,DOWN,10,17,20,WINPUT,0,WINCALL,1
DOWN,DOWN,DOWN,10,17,21,WINPUT,0,WINCALL,1
UP,DOWN,DOWN,10,17,22,WINPUT,0,WINPUT,0
UP,DOWN,DOWN,10,17,23,WINPUT,0,WINPUT,0
UP,DOWN,DOWN,10,17,24,WINPUT,0,WINPUT,0
DOWN,DOWN,DOWN,10,17,25,WINPUT,0,WINPUT,0
DOWN,UP,UP,10,17,26,WINCALL,1,WINCALL,1
UP,DOWN,DOWN,10,17,27,WINPUT,0,WINCALL,1
DOWN,DOWN,DOWN,10,17,28,WINCALL,1,WINCALL,1
UP,DOWN,DOWN,10,17,29,WINCALL,1,WINCALL,1
UP,DOWN,DOWN,10,17,30,WINCALL,1,WINCALL,1
UP,DOWN,DOWN,10,17,31,WINCALL,1,WINCALL,1
UP,DOWN,DOWN,10,17,32,WINCALL,1,WINCALL,1
UP,DOWN,DOWN,10,17,33,WINPUT,0,WINPUT,0
UP,DOWN,DOWN,10,17,34,WINPUT,0,WINPUT,0
UP,DOWN,UP,10,17,35,WINPUT,0,WINPUT,0
UP,DOWN,DOWN,10,17,36,WINPUT,0,WINPUT,0
DOWN,DOWN,UP,10,17,37,WINCALL,1,WINCALL,1
DOWN,DOWN,DOWN,10,17,38,WINCALL,1,TIE,0
UP,DOWN,DOWN,10,17,39,WINCALL,1,WINCALL,1
DOWN,DOWN,UP,10,17,40,WINCALL,1,WINCALL,1
UP,DOWN,DOWN,10,17,41,WINCALL,1,WINCALL,1
UP,DOWN,DOWN,10,17,42,WINPUT,0,WINCALL,1
DOWN,UP,UP,10,17,43,WINPUT,0,WINCALL,1
DOWN,DOWN,UP,10,17,44,WINPUT,0,WINCALL,1
DOWN,DOWN,UP,10,17,45,WINCALL,1,WINCALL,1
UP,DOWN,DOWN,10,17,46,WINCALL,1,WINCALL,1
UP,DOWN,DOWN,10,17,47,WINPUT,0,TIE,0
DOWN,UP,UP,10,17,48,WINCALL,1,WINCALL,1
DOWN,DOWN,DOWN,10,17,49,WINCALL,1,WINCALL,1
UP,DOWN,DOWN,10,17,50,WINCALL,1,WINCALL,1
DOWN,DOWN,DOWN,10,17,51,WINCALL,1,WINCALL,1
UP,DOWN,DOWN,10,17,52,WINCALL,1,WINCALL,1
UP,DOWN,DOWN,10,17,53,WINCALL,1,WINCALL,1
UP,DOWN,DOWN,10,17,54,WINCALL,1,WINCALL,1
UP,DOWN,UP,10,17,55,WINCALL,1,WINCALL,1
UP,DOWN,UP,10,17,56,WINCALL,1,WINCALL,1
UP,DOWN,UP,10,17,57,WINCALL,1,WINCALL,1
UP,UP,UP,10,17,58,WINPUT,0,WINCALL,1
DOWN,UP,UP,10,17,59,WINPUT,0,WINPUT,0
DOWN,UP,UP,10,18,0,WINPUT,0,WINPUT,0
UP,UP,UP,10,18,1,WINCALL,1,WINPUT,0
DOWN,UP,UP,10,18,2,WINCALL,1,WINPUT,0
UP,UP,UP,10,18,3,WINCALL,1,WINPUT,0
UP,DOWN,DOWN,10,18,4,WINCALL,1,WINPUT,0
UP,UP,UP,10,18,5,WINCALL,1,WINPUT,0
DOWN,UP,UP,10,18,6,WINPUT,0,WINPUT,0
DOWN,UP,UP,10,18,7,WINCALL,1,WINPUT,0
UP,UP,UP,10,18,8,WINCALL,1,WINPUT,0
UP,UP,UP,10,18,9,WINPUT,0,WINPUT,0
UP,UP,UP,10,18,10,WINPUT,0,WINPUT,0
DOWN,UP,UP,10,18,11,WINPUT,0,WINPUT,0
UP,UP,UP,10,18,12,WINPUT,0,WINPUT,0
UP,UP,UP,10,18,13,WINPUT,0,WINPUT,0
DOWN,UP,UP,10,18,14,WINPUT,0,WINPUT,0
UP,DOWN,DOWN,10,18,15,WINPUT,0,WINPUT,0
DOWN,DOWN,DOWN,10,18,16,WINPUT,0,WINPUT,0
DOWN,DOWN,DOWN,10,18,17,WINPUT,0,WINCALL,1
DOWN,DOWN,DOWN,10,18,18,WINPUT,0,TIE,0
UP,DOWN,DOWN,10,18,19,WINPUT,0,WINCALL,1
DOWN,DOWN,DOWN,10,18,20,WINCALL,1,WINCALL,1
UP,DOWN,DOWN,10,18,21,WINCALL,1,WINCALL,1
UP,DOWN,DOWN,10,18,22,WINCALL,1,WINPUT,0
DOWN,DOWN,DOWN,10,18,23,WINCALL,1,WINCALL,1
UP,DOWN,DOWN,10,18,24,WINPUT,0,WINPUT,0
DOJI,DOWN,DOWN,10,18,25,WINPUT,0,WINPUT,0
DOWN,UP,UP,10,18,26,WINCALL,1,WINCALL,1
UP,DOWN,DOWN,10,18,27,WINCALL,1,WINPUT,0
DOJI,DOWN,DOWN,10,18,28,WINCALL,1,WINCALL,1
UP,DOWN,DOWN,10,18,29,WINCALL,1,WINCALL,1
DOJI,DOWN,DOWN,10,18,30,WINCALL,1,WINPUT,0
DOWN,DOWN,UP,10,18,31,WINPUT,0,TIE,0
UP,DOWN,DOWN,10,18,32,WINPUT,0,WINPUT,0
DOJI,DOWN,DOWN,10,18,33,WINCALL,1,WINCALL,1
UP,DOWN,DOWN,10,18,34,WINPUT,0,WINCALL,1
UP,DOWN,DOWN,10,18,35,WINPUT,0,WINCALL,1
DOWN,DOWN,UP,10,18,36,WINCALL,1,WINCALL,1
UP,DOWN,DOWN,10,18,37,WINPUT,0,WINCALL,1
UP,DOWN,DOWN,10,18,38,WINPUT,0,WINPUT,0
DOWN,DOWN,DOWN,10,18,39,WINCALL,1,WINCALL,1
DOWN,DOWN,DOWN,10,18,40,WINPUT,0,WINCALL,1
UP,DOWN,DOWN,10,18,41,TIE,0,WINPUT,0
DOWN,DOWN,UP,10,18,42,WINCALL,1,WINCALL,1
DOWN,DOWN,DOWN,10,18,43,WINCALL,1,WINPUT,0
UP,DOWN,DOWN,10,18,44,WINCALL,1,WINCALL,1
DOWN,DOWN,DOWN,10,18,45,WINCALL,1,WINCALL,1
UP,DOWN,DOWN,10,18,46,WINCALL,1,WINCALL,1
UP,DOWN,DOWN,10,18,47,WINCALL,1,WINCALL,1
UP,DOWN,DOWN,10,18,48,WINPUT,0,WINPUT,0
DOWN,DOWN,UP,10,18,49,WINCALL,1,WINCALL,1
UP,DOWN,DOWN,10,18,50,WINCALL,1,WINPUT,0
DOJI,DOWN,UP,10,18,51,WINPUT,0,WINPUT,0
DOJI,DOWN,UP,10,18,52,WINPUT,0,WINPUT,0
DOWN,DOWN,UP,10,18,53,WINPUT,0,WINPUT,0
UP,DOWN,DOWN,10,18,54,WINCALL,1,WINCALL,1
UP,DOWN,DOWN,10,18,55,WINCALL,1,WINCALL,1
DOWN,DOWN,UP,10,18,56,WINPUT,0,WINPUT,0
UP,DOWN,DOWN,10,18,57,WINCALL,1,WINCALL,1
DOJI,DOWN,DOWN,10,18,58,WINCALL,1,WINCALL,1
UP,DOWN,DOWN,10,18,59,WINPUT,0,WINPUT,0
DOWN,UP,UP,10,19,0,WINPUT,0,WINPUT,0
DOWN,DOWN,UP,10,19,1,WINPUT,0,WINPUT,0
UP,DOWN,DOWN,10,19,2,WINPUT,0,WINPUT,0
DOWN,DOWN,UP,10,19,3,WINPUT,0,WINPUT,0
DOWN,DOWN,DOWN,10,19,4,WINCALL,1,WINPUT,0
DOWN,DOWN,DOWN,10,19,5,WINCALL,1,WINPUT,0
UP,DOWN,DOWN,10,19,6,WINPUT,0,WINPUT,0
DOWN,DOWN,UP,10,19,7,WINPUT,0,WINPUT,0
DOWN,DOWN,UP,10,19,8,WINCALL,1,WINPUT,0
UP,DOWN,DOWN,10,19,9,WINPUT,0,WINPUT,0
UP,DOWN,UP,10,19,10,WINPUT,0,WINPUT,0
DOWN,DOWN,UP,10,19,11,WINPUT,0,WINPUT,0
DOWN,DOWN,UP,10,19,12,WINPUT,0,WINCALL,1
UP,DOWN,DOWN,10,19,13,WINPUT,0,WINCALL,1
UP,DOWN,DOWN,10,19,14,WINPUT,0,WINCALL,1
DOWN,DOWN,DOWN,10,19,15,WINPUT,0,WINCALL,1
UP,DOWN,DOWN,10,19,16,WINPUT,0,WINCALL,1
DOWN,DOWN,DOWN,10,19,17,WINPUT,0,WINCALL,1
DOWN,DOWN,DOWN,10,19,18,WINCALL,1,WINCALL,1
DOWN,DOWN,DOWN,10,19,19,WINCALL,1,WINCALL,1
UP,DOWN,DOWN,10,19,20,WINCALL,1,WINCALL,1
UP,DOWN,DOWN,10,19,21,WINCALL,1,WINCALL,1
DOWN,DOWN,DOWN,10,19,22,WINCALL,1,WINCALL,1
UP,DOWN,DOWN,10,19,23,WINCALL,1,WINCALL,1
DOWN,DOWN,DOWN,10,19,24,WINCALL,1,WINCALL,1
UP,DOWN,DOWN,10,19,25,WINCALL,1,WINPUT,0
DOWN,DOWN,UP,10,19,26,WINCALL,1,WINCALL,1
UP,DOWN,DOWN,10,19,27,WINCALL,1,WINPUT,0
UP,DOWN,UP,10,19,28,WINPUT,0,WINPUT,0
UP,DOWN,UP,10,19,29,WINPUT,0,WINPUT,0
UP,UP,UP,10,19,30,WINPUT,0,WINPUT,0
DOWN,UP,UP,10,19,31,TIE,0,WINPUT,0
DOWN,UP,UP,10,19,32,WINCALL,1,WINPUT,0
DOWN,DOWN,DOWN,10,19,33,WINCALL,1,WINPUT,0
UP,DOWN,DOWN,10,19,34,WINPUT,0,WINPUT,0
DOWN,DOWN,UP,10,19,35,WINPUT,0,WINPUT,0
UP,DOWN,UP,10,19,36,WINPUT,0,WINPUT,0
UP,DOWN,UP,10,19,37,WINPUT,0,WINPUT,0
DOWN,UP,UP,10,19,38,WINCALL,1,WINCALL,1
DOWN,DOWN,DOWN,10,19,39,WINCALL,1,WINPUT,0
UP,DOWN,DOWN,10,19,40,WINCALL,1,WINPUT,0
UP,DOWN,DOWN,10,19,41,WINPUT,0,WINCALL,1
UP,DOWN,DOWN,10,19,42,WINCALL,1,WINCALL,1
UP,DOWN,DOWN,10,19,43,WINCALL,1,WINCALL,1
UP,DOWN,DOWN,10,19,44,WINCALL,1,WINPUT,0
UP,DOWN,DOWN,10,19,45,TIE,0,WINPUT,0
DOWN,DOWN,DOWN,10,19,46,WINPUT,0,WINPUT,0
DOJI,DOWN,DOWN,10,19,47,WINPUT,0,WINPUT,0
DOWN,DOWN,DOWN,10,19,48,WINCALL,1,WINPUT,0
DOJI,DOWN,UP,10,19,49,WINPUT,0,WINPUT,0
DOWN,DOWN,UP,10,19,50,WINPUT,0,WINCALL,1
DOWN,DOWN,DOWN,10,19,51,WINCALL,1,WINPUT,0
UP,DOWN,DOWN,10,19,52,WINCALL,1,WINPUT,0
UP,DOWN,DOWN,10,19,53,WINCALL,1,WINPUT,0
DOWN,DOWN,DOWN,10,19,54,WINPUT,0,WINPUT,0
DOWN,DOWN,DOWN,10,19,55,TIE,0,WINPUT,0
UP,DOWN,DOWN,10,19,56,WINPUT,0,WINPUT,0
UP,DOWN,DOWN,10,19,57,WINPUT,0,WINCALL,1
UP,DOWN,UP,10,19,58,WINCALL,1,WINCALL,1
UP,DOWN,DOWN,10,19,59,WINCALL,1,WINPUT,0
DOWN,DOWN,DOWN,10,20,0,WINCALL,1,WINCALL,1
DOJI,DOWN,DOWN,10,20,1,WINPUT,0,WINPUT,0
DOWN,DOWN,UP,10,20,2,WINPUT,0,WINPUT,0
DOWN,UP,UP,10,20,3,WINPUT,0,WINPUT,0
DOJI,DOWN,UP,10,20,4,TIE,0,WINCALL,1
UP,DOWN,DOWN,10,20,5,WINPUT,0,WINPUT,0
DOWN,DOWN,UP,10,20,6,WINCALL,1,WINCALL,1
DOWN,DOWN,DOWN,10,20,7,WINCALL,1,WINCALL,1
DOWN,DOWN,DOWN,10,20,8,WINCALL,1,WINPUT,0
DOWN,DOWN,DOWN,10,20,9,WINCALL,1,WINCALL,1
UP,DOWN,DOWN,10,20,10,WINCALL,1,WINCALL,1
UP,DOWN,DOWN,10,20,11,WINCALL,1,WINPUT,0
UP,DOWN,DOWN,10,20,12,WINPUT,0,WINPUT,0
UP,DOWN,DOWN,10,20,13,WINPUT,0,WINPUT,0
DOWN,DOWN,UP,10,20,14,WINCALL,1,WINPUT,0
UP,DOWN,DOWN,10,20,15,WINPUT,0,WINPUT,0
DOWN,DOWN,UP,10,20,16,WINPUT,0,WINPUT,0
DOWN,DOWN,UP,10,20,17,WINCALL,1,WINPUT,0
DOWN,DOWN,DOWN,10,20,18,WINPUT,0,WINPUT,0
UP,DOWN,DOWN,10,20,19,WINCALL,1,WINPUT,0
DOWN,DOWN,UP,10,20,20,WINPUT,0,WINPUT,0
DOWN,DOWN,DOWN,10,20,21,WINPUT,0,WINCALL,1
UP,DOWN,DOWN,10,20,22,WINPUT,0,WINPUT,0
DOWN,DOWN,DOWN,10,20,23,WINPUT,0,WINPUT,0
UP,DOWN,DOWN,10,20,24,WINPUT,0,WINPUT,0
DOWN,DOWN,UP,10,20,25,TIE,0,WINPUT,0
DOWN,DOWN,DOWN,10,20,26,WINCALL,1,WINCALL,1
DOWN,DOWN,DOWN,10,20,27,WINCALL,1,WINCALL,1
DOWN,DOWN,DOWN,10,20,28,WINCALL,1,WINCALL,1
UP,DOWN,DOWN,10,20,29,WINPUT,0,WINPUT,0
UP,DOWN,UP,10,20,30,WINPUT,0,WINPUT,0
UP,DOWN,DOWN,10,20,31,WINCALL,1,WINCALL,1
DOWN,DOWN,DOWN,10,20,32,WINCALL,1,WINCALL,1
UP,DOWN,DOWN,10,20,33,WINPUT,0,WINCALL,1
DOWN,DOWN,UP,10,20,34,WINCALL,1,WINCALL,1
UP,DOWN,DOWN,10,20,35,WINPUT,0,WINCALL,1
DOWN,DOWN,UP,10,20,36,WINPUT,0,WINPUT,0
DOWN,DOWN,UP,10,20,37,WINPUT,0,WINCALL,1
DOWN,DOWN,UP,10,20,38,WINCALL,1,WINCALL,1
UP,DOWN,DOWN,10,20,39,WINPUT,0,WINCALL,1
DOWN,DOWN,UP,10,20,40,WINPUT,0,WINPUT,0
DOWN,DOWN,UP,10,20,41,WINCALL,1,WINCALL,1
DOWN,DOWN,DOWN,10,20,42,WINCALL,1,WINCALL,1
UP,DOWN,DOWN,10,20,43,WINCALL,1,WINCALL,1
UP,DOWN,DOWN,10,20,44,WINPUT,0,WINPUT,0
DOWN,DOWN,UP,10,20,45,WINCALL,1,WINPUT,0
UP,DOWN,UP,10,20,46,TIE,0,WINPUT,0
DOWN,DOWN,UP,10,20,47,WINCALL,1,WINCALL,1
UP,DOWN,UP,10,20,48,WINCALL,1,WINCALL,1
UP,DOWN,DOWN,10,20,49,WINCALL,1,WINPUT,0
UP,DOWN,UP,10,20,50,WINPUT,0,WINPUT,0
UP,DOWN,UP,10,20,51,WINCALL,1,WINPUT,0
UP,DOWN,DOWN,10,20,52,WINPUT,0,WINPUT,0
UP,DOWN,UP,10,20,53,WINPUT,0,WINPUT,0
DOWN,DOWN,UP,10,20,54,WINCALL,1,WINPUT,0
UP,DOWN,DOWN,10,20,55,WINPUT,0,WINPUT,0
DOWN,DOWN,UP,10,20,56,WINPUT,0,WINPUT,0
DOWN,DOWN,UP,10,20,57,WINCALL,1,WINPUT,0
UP,DOWN,DOWN,10,20,58,WINPUT,0,WINPUT,0
UP,DOWN,DOWN,10,20,59,WINPUT,0,WINPUT,0
DOWN,DOWN,DOWN,10,21,0,WINCALL,1,WINCALL,1
UP,DOWN,DOWN,10,21,1,WINCALL,1,WINCALL,1
UP,DOWN,DOWN,10,21,2,WINPUT,0,WINPUT,0
DOWN,DOWN,DOWN,10,21,3,WINPUT,0,WINPUT,0
UP,DOWN,DOWN,10,21,4,WINPUT,0,WINPUT,0
DOWN,DOWN,UP,10,21,5,WINPUT,0,WINPUT,0
DOWN,DOWN,UP,10,21,6,WINCALL,1,TIE,0
UP,DOWN,DOWN,10,21,7,WINPUT,0,WINPUT,0
DOWN,DOWN,DOWN,10,21,8,WINCALL,1,WINCALL,1
UP,DOWN,DOWN,10,21,9,WINPUT,0,WINPUT,0
DOWN,DOWN,UP,10,21,10,WINCALL,1,WINCALL,1
UP,DOWN,DOWN,10,21,11,WINCALL,1,WINPUT,0
DOWN,DOWN,DOWN,10,21,12,WINCALL,1,WINCALL,1
DOWN,DOWN,DOWN,10,21,13,WINPUT,0,WINPUT,0
UP,DOWN,DOWN,10,21,14,WINPUT,0,WINPUT,0
DOWN,DOWN,DOWN,10,21,15,WINPUT,0,WINPUT,0
UP,DOWN,UP,10,21,16,WINPUT,0,WINPUT,0
DOWN,DOWN,UP,10,21,17,WINPUT,0,WINPUT,0
DOJI,DOWN,DOWN,10,21,18,WINCALL,1,WINPUT,0
UP,DOWN,DOWN,10,21,19,WINCALL,1,TIE,0
UP,DOWN,DOWN,10,21,20,WINPUT,0,WINPUT,0
DOWN,DOWN,DOWN,10,21,21,WINPUT,0,WINPUT,0
DOWN,DOWN,DOWN,10,21,22,WINCALL,1,WINPUT,0
UP,DOWN,DOWN,10,21,23,WINPUT,0,WINPUT,0
DOWN,DOWN,DOWN,10,21,24,TIE,0,TIE,0
UP,DOWN,DOWN,10,21,25,WINPUT,0,WINPUT,0
DOWN,DOWN,DOWN,10,21,26,WINPUT,0,WINCALL,1
UP,DOWN,DOWN,10,21,27,WINPUT,0,WINPUT,0
UP,DOWN,DOWN,10,21,28,WINPUT,0,WINPUT,0
DOWN,DOWN,UP,10,21,29,WINPUT,0,WINPUT,0
UP,DOWN,DOWN,10,21,30,WINPUT,0,WINPUT,0
DOWN,DOWN,DOWN,10,21,31,WINCALL,1,WINCALL,1
UP,DOWN,DOWN,10,21,32,WINCALL,1,WINPUT,0
UP,DOWN,DOWN,10,21,33,WINPUT,0,WINCALL,1
DOWN,DOWN,DOWN,10,21,34,WINPUT,0,WINPUT,0
DOWN,DOWN,UP,10,21,35,WINCALL,1,WINPUT,0
DOJI,DOWN,DOWN,10,21,36,WINCALL,1,WINCALL,1
DOWN,DOWN,DOWN,10,21,37,WINCALL,1,WINCALL,1
DOJI,DOWN,DOWN,10,21,38,WINCALL,1,WINCALL,1
UP,DOWN,DOWN,10,21,39,WINPUT,0,WINPUT,0
UP,DOWN,UP,10,21,40,WINPUT,0,TIE,0
UP,DOWN,DOWN,10,21,41,WINPUT,0,WINPUT,0
DOWN,DOWN,UP,10,21,42,WINPUT,0,WINCALL,1
UP,DOWN,DOWN,10,21,43,TIE,0,WINPUT,0
DOWN,DOWN,UP,10,21,44,WINCALL,1,WINCALL,1
DOWN,DOWN,DOWN,10,21,45,WINPUT,0,WINCALL,1
DOWN,DOWN,UP,10,21,46,WINCALL,1,WINPUT,0
DOWN,DOWN,DOWN,10,21,47,WINCALL,1,WINCALL,1
UP,DOWN,DOWN,10,21,48,WINCALL,1,WINCALL,1
UP,DOWN,DOWN,10,21,49,WINCALL,1,WINCALL,1
UP,DOWN,DOWN,10,21,50,WINPUT,0,WINCALL,1
UP,DOWN,UP,10,21,51,WINCALL,1,WINCALL,1
UP,DOWN,DOWN,10,21,52,WINPUT,0,WINCALL,1
UP,DOWN,DOWN,10,21,53,WINPUT,0,WINCALL,1
DOWN,DOWN,UP,10,21,54,WINCALL,1,WINCALL,1
UP,DOWN,DOWN,10,21,55,WINCALL,1,WINCALL,1
UP,DOWN,DOWN,10,21,56,WINPUT,0,WINCALL,1
DOWN,DOWN,UP,10,21,57,WINPUT,0,WINCALL,1
DOWN,DOWN,UP,10,21,58,WINPUT,0,TIE,0
UP,DOWN,UP,10,21,59,WINPUT,0,WINCALL,1
UP,DOWN,DOWN,10,22,0,WINCALL,1,WINCALL,1
DOWN,DOWN,UP,10,22,1,WINCALL,1,WINCALL,1
DOJI,DOWN,DOWN,10,22,2,TIE,0,WINPUT,0
DOWN,DOWN,UP,10,22,3,WINCALL,1,WINCALL,1
DOJI,DOWN,DOWN,10,22,4,WINCALL,1,TIE,0
UP,DOWN,UP,10,22,5,WINCALL,1,WINPUT,0
UP,DOWN,UP,10,22,6,WINCALL,1,WINCALL,1
DOJI,DOWN,UP,10,22,7,WINCALL,1,WINPUT,0
DOWN,DOWN,UP,10,22,8,TIE,0,WINPUT,0
UP,DOWN,DOWN,10,22,9,WINCALL,1,WINPUT,0
DOWN,UP,UP,10,22,10,WINCALL,1,WINPUT,0
UP,DOWN,UP,10,22,11,WINCALL,1,WINCALL,1
UP,DOWN,UP,10,22,12,WINPUT,0,WINPUT,0
DOWN,UP,UP,10,22,13,WINPUT,0,WINCALL,1
UP,DOWN,DOWN,10,22,14,WINPUT,0,TIE,0
DOWN,DOWN,UP,10,22,15,WINPUT,0,WINPUT,0
UP,DOWN,UP,10,22,16,WINCALL,1,WINPUT,0
DOWN,DOWN,DOWN,10,22,17,WINCALL,1,WINCALL,1
UP,DOWN,DOWN,10,22,18,WINPUT,0,WINCALL,1
DOJI,DOWN,UP,10,22,19,WINCALL,1,WINCALL,1
DOWN,DOWN,DOWN,10,22,20,WINCALL,1,WINCALL,1
UP,DOWN,DOWN,10,22,21,WINCALL,1,WINPUT,0
DOJI,DOWN,UP,10,22,22,WINPUT,0,WINCALL,1
DOWN,DOWN,DOWN,10,22,23,WINPUT,0,WINPUT,0
DOWN,DOWN,UP,10,22,24,WINCALL,1,WINCALL,1
UP,DOWN,DOWN,10,22,25,WINPUT,0,WINPUT,0
DOJI,DOWN,UP,10,22,26,TIE,0,WINCALL,1
DOWN,DOWN,DOWN,10,22,27,WINCALL,1,WINCALL,1
UP,DOWN,DOWN,10,22,28,WINCALL,1,WINCALL,1
UP,DOWN,DOWN,10,22,29,TIE,0,WINPUT,0
DOWN,DOWN,UP,10,22,30,WINCALL,1,WINCALL,1
UP,DOWN,DOWN,10,22,31,WINPUT,0,WINCALL,1
UP,DOWN,UP,10,22,32,WINPUT,0,WINCALL,1
DOWN,UP,UP,10,22,33,WINPUT,0,WINCALL,1
UP,DOWN,UP,10,22,34,WINCALL,1,WINCALL,1
UP,DOWN,DOWN,10,22,35,WINPUT,0,WINCALL,1
UP,DOWN,UP,10,22,36,WINCALL,1,WINCALL,1
UP,DOWN,DOWN,10,22,37,WINCALL,1,WINCALL,1
DOWN,DOWN,DOWN,10,22,38,WINCALL,1,WINCALL,1
UP,DOWN,UP,10,22,39,WINCALL,1,WINCALL,1
DOWN,DOWN,DOWN,10,22,40,WINCALL,1,WINCALL,1
UP,DOWN,DOWN,10,22,41,WINCALL,1,WINCALL,1
DOWN,DOWN,UP,10,22,42,WINCALL,1,WINCALL,1
UP,DOWN,DOWN,10,22,43,WINCALL,1,WINCALL,1
DOWN,UP,UP,10,22,44,WINCALL,1,WINCALL,1
UP,DOWN,UP,10,22,45,WINCALL,1,WINCALL,1
UP,UP,UP,10,22,46,WINCALL,1,WINCALL,1
UP,UP,UP,10,22,47,WINCALL,1,WINCALL,1
DOWN,UP,UP,10,22,48,WINCALL,1,WINCALL,1
UP,UP,UP,10,22,49,WINPUT,0,WINCALL,1
DOJI,UP,UP,10,22,50,WINPUT,0,WINCALL,1
DOWN,UP,UP,10,22,51,WINCALL,1,WINCALL,1
UP,UP,UP,10,22,52,WINCALL,1,WINCALL,1
UP,UP,UP,10,22,53,WINCALL,1,WINCALL,1
UP,UP,UP,10,22,54,WINCALL,1,WINCALL,1
UP,UP,UP,10,22,55,WINCALL,1,WINCALL,1
UP,UP,UP,10,22,56,WINCALL,1,WINCALL,1
UP,UP,UP,10,22,57,WINCALL,1,WINCALL,1
UP,UP,UP,10,22,58,WINCALL,1,WINCALL,1
UP,UP,UP,10,22,59,WINCALL,1,WINPUT,0
DOWN,UP,UP,10,23,0,WINCALL,1,WINCALL,1
UP,UP,UP,10,23,1,WINCALL,1,WINCALL,1
UP,UP,DOWN,10,23,2,WINCALL,1,WINCALL,1
UP,UP,UP,10,23,3,WINCALL,1,WINPUT,0
DOWN,UP,UP,10,23,4,WINCALL,1,WINPUT,0
DOWN,UP,UP,10,23,5,WINPUT,0,WINPUT,0
DOWN,UP,UP,10,23,6,WINPUT,0,WINPUT,0
DOWN,UP,UP,10,23,7,TIE,0,WINCALL,1
UP,UP,UP,10,23,8,WINCALL,1,TIE,0
DOJI,UP,UP,10,23,9,WINCALL,1,WINCALL,1
UP,UP,DOWN,10,23,10,WINPUT,0,WINPUT,0
DOJI,UP,UP,10,23,11,WINCALL,1,WINCALL,1
UP,UP,DOWN,10,23,12,WINCALL,1,WINCALL,1
UP,UP,DOWN,10,23,13,TIE,0,WINPUT,0
DOWN,UP,UP,10,23,14,WINPUT,0,WINCALL,1
DOWN,UP,UP,10,23,15,WINCALL,1,WINCALL,1
UP,UP,DOWN,10,23,16,WINCALL,1,WINPUT,0
DOWN,UP,UP,10,23,17,WINCALL,1,WINCALL,1
UP,UP,DOWN,10,23,18,WINCALL,1,WINPUT,0
DOWN,UP,UP,10,23,19,WINPUT,0,WINCALL,1
DOWN,UP,UP,10,23,20,WINPUT,0,WINCALL,1
UP,UP,UP,10,23,21,WINCALL,1,WINCALL,1
UP,UP,UP,10,23,22,WINPUT,0,WINCALL,1
DOWN,UP,UP,10,23,23,WINPUT,0,WINCALL,1
DOWN,UP,DOWN,10,23,24,WINCALL,1,WINCALL,1
UP,UP,DOWN,10,23,25,WINPUT,0,WINCALL,1
DOWN,UP,UP,10,23,26,WINCALL,1,WINCALL,1
UP,UP,DOWN,10,23,27,WINPUT,0,WINCALL,1
DOWN,UP,UP,10,23,28,WINPUT,0,WINCALL,1
UP,UP,UP,10,23,29,WINCALL,1,WINCALL,1
UP,UP,DOWN,10,23,30,WINPUT,0,WINCALL,1
DOWN,UP,UP,10,23,31,WINCALL,1,WINCALL,1
UP,UP,UP,10,23,32,WINCALL,1,WINCALL,1
DOWN,UP,UP,10,23,33,WINCALL,1,WINCALL,1
UP,UP,UP,10,23,34,WINCALL,1,WINCALL,1
DOWN,UP,UP,10,23,35,WINCALL,1,WINCALL,1
UP,UP,DOWN,10,23,36,WINPUT,0,WINCALL,1
DOWN,UP,UP,10,23,37,WINCALL,1,WINCALL,1
UP,UP,UP,10,23,38,WINCALL,1,WINCALL,1
UP,UP,UP,10,23,39,WINCALL,1,WINCALL,1
UP,UP,UP,10,23,40,WINCALL,1,WINPUT,0
DOWN,UP,UP,10,23,41,WINCALL,1,WINCALL,1
DOJI,UP,UP,10,23,42,WINCALL,1,WINCALL,1
UP,UP,UP,10,23,43,WINCALL,1,WINCALL,1
UP,UP,UP,10,23,44,WINCALL,1,WINCALL,1
UP,UP,UP,10,23,45,WINPUT,0,WINPUT,0
UP,UP,UP,10,23,46,WINPUT,0,WINPUT,0
DOWN,UP,UP,10,23,47,WINPUT,0,WINCALL,1
DOJI,UP,UP,10,23,48,WINPUT,0,WINCALL,1
UP,UP,UP,10,23,49,WINPUT,0,WINPUT,0
DOWN,UP,UP,10,23,50,WINPUT,0,WINCALL,1
DOJI,UP,UP,10,23,51,WINPUT,0,WINPUT,0
DOWN,UP,UP,10,23,52,WINCALL,1,WINPUT,0
DOWN,UP,UP,10,23,53,WINCALL,1,WINCALL,1
DOJI,UP,DOWN,10,23,54,WINCALL,1,WINPUT,0
DOWN,UP,UP,10,23,55,WINCALL,1,WINPUT,0
